settlement_date,participant_id,run_type,energy_amount_aud,fcas_amount_aud,interconnector_residue_aud,total_aud,settlement_status
2023-12-28,DELTA_ELECTRICITY,REVISED,489001.45,41856.9,-1578.81,529279.54,FINAL
2024-01-11,ORIGIN,FINAL,9861478.98,5491.79,11096.36,9878067.13,FINAL
2025-09-04,DELTA_ELECTRICITY,FINAL,1288344.21,9346.55,-15668.83,1282021.93,FINAL
2024-04-11,ORIGIN,FINAL,-248093.63,51542.07,-12735.45,-209287.01,FINAL
2025-10-16,DELTA_ELECTRICITY,FINAL,319696.03,-32063.91,2553.07,290185.19,FINAL
2025-07-10,ERM_POWER,FINAL,-202812.32,-38300.66,-6988.94,-248101.92,FINAL
2024-04-04,NEOEN,REVISED,140104.98,10898.94,5323.92,156327.84,FINAL
2025-06-12,ACCIONA,REVISED,-292746.55,14242.26,942.07,-277562.22,FINAL
2025-05-15,WIND_LAB_NS,FINAL,-295464.46,27607.81,-2866.14,-270722.79,FINAL
2025-10-16,ENGIE,FINAL,-283355.94,9988.14,-4142.12,-277509.92,FINAL
2024-10-10,STANWELL,PRELIMINARY,159820.28,3591.57,13818.93,177230.78,PENDING
2024-08-08,ORIGIN,FINAL,828500.02,-128708.08,676.42,700468.36,FINAL
2025-07-10,ORIGIN,FINAL,514842.52,-1321.42,-21487.25,492033.85,FINAL
2025-07-10,WIND_LAB_NS,REVISED,-966777.18,16046.61,4282.09,-946448.48,FINAL
2025-01-09,CS_ENERGY,FINAL,168682.47,6415.87,-26063.81,149034.53,FINAL
2025-04-17,AGL_ENERGY,FINAL,985294.62,6309.77,-869.93,990734.46,FINAL
2024-07-04,DELTA_ELECTRICITY,FINAL,415862.68,28690.37,13915.15,458468.2,FINAL
2025-10-02,NEOEN,FINAL,961303.28,109284.32,-2422.32,1068165.28,FINAL
2024-11-14,WIND_LAB_NS,FINAL,-381387.26,20353.43,-1508.17,-362542.0,FINAL
2024-07-11,WIND_LAB_NS,FINAL,-1003775.59,12509.97,-4392.01,-995657.63,FINAL
2025-07-24,SNOWY_HYDRO,REVISED,134314.06,-24959.44,2063.66,111418.28,FINAL
2025-01-02,ERM_POWER,PRELIMINARY,10812257.77,27996.56,10437.04,10850691.37,PENDING
2024-02-22,ORIGIN,FINAL,660622.56,87007.89,8779.58,756410.03,FINAL
2024-06-06,WIND_LAB_NS,REVISED,-252188.74,-45738.12,-33493.23,-331420.09,FINAL
2025-11-13,DELTA_ELECTRICITY,REVISED,225572.04,-32685.18,-9121.5,183765.36,PENDING
2024-10-03,ERM_POWER,FINAL,120103.7,16166.05,3614.12,139883.87,FINAL
2024-09-12,CS_ENERGY,FINAL,-1511270.0,6926.91,8213.24,-1496129.85,FINAL
2024-10-31,ACCIONA,REVISED,194413.33,25524.11,3045.12,222982.56,FINAL
2025-07-03,STANWELL,REVISED,-1546278.83,6699.24,8813.34,-1530766.25,DISPUTED
2024-09-19,ACCIONA,PRELIMINARY,-2274692.11,65329.48,20878.05,-2188484.58,PENDING
2025-01-23,HYDRO_TASMANIA,FINAL,-1167029.63,3583.27,14870.79,-1148575.57,FINAL
2024-02-08,DELTA_ELECTRICITY,FINAL,408275.56,18866.3,-17625.47,409516.39,FINAL
2024-02-29,WIND_LAB_NS,REVISED,2594458.05,-137193.93,-17855.45,2439408.67,FINAL
2025-06-19,WIND_LAB_NS,FINAL,1794786.49,3120.36,-10036.1,1787870.75,FINAL
2025-01-02,ORIGIN,REVISED,-2279346.31,6606.58,-6995.4,-2279735.13,FINAL
2024-02-08,CS_ENERGY,FINAL,2184629.42,23966.57,-21686.6,2186909.39,FINAL
2025-11-06,GLENCORE,FINAL,-464317.19,12526.35,-14989.77,-466780.61,FINAL
2025-08-14,STANWELL,FINAL,-3381681.85,-15498.38,-5721.92,-3402902.15,FINAL
2024-07-25,STANWELL,FINAL,503876.9,4700.49,27088.17,535665.56,FINAL
2024-05-02,ENGIE,FINAL,847779.74,68896.53,1636.82,918313.09,FINAL
2025-05-15,DELTA_ELECTRICITY,PRELIMINARY,-844996.93,34149.91,-14695.11,-825542.13,PENDING
2024-12-12,HYDRO_TASMANIA,PRELIMINARY,3341118.45,6108.5,21897.62,3369124.57,PENDING
2025-04-10,AGL_ENERGY,FINAL,44585.72,-28530.11,5779.35,21834.96,FINAL
2024-08-22,STANWELL,FINAL,31539.16,-27650.66,13161.84,17050.34,FINAL
2025-10-30,STANWELL,FINAL,-1707358.16,20533.27,-43.25,-1686868.14,FINAL
2025-07-10,SNOWY_HYDRO,REVISED,293927.38,14386.87,20774.76,329089.01,FINAL
2024-06-13,STANWELL,FINAL,-579306.98,36831.43,2916.12,-539559.43,FINAL
2024-01-04,ERM_POWER,PRELIMINARY,682834.81,-33016.36,-19941.28,629877.17,PENDING
2024-07-11,WIND_LAB_NS,PRELIMINARY,725497.44,20871.37,-11997.3,734371.51,PENDING
2025-11-13,ORIGIN,FINAL,708516.66,80471.72,9376.24,798364.62,FINAL
2023-12-28,ENGIE,FINAL,-183195.78,-5329.64,-10534.11,-199059.53,FINAL
2024-08-15,ENGIE,REVISED,907416.03,-13214.64,35500.49,929701.88,FINAL
2025-08-14,WIND_LAB_NS,FINAL,517777.67,17106.94,-7887.73,526996.88,FINAL
2024-07-11,ACCIONA,FINAL,277193.21,108654.29,10369.84,396217.34,FINAL
2024-12-26,DELTA_ELECTRICITY,FINAL,-60721.68,27657.79,-1313.85,-34377.74,FINAL
2025-03-27,GLENCORE,REVISED,-254209.14,-24856.54,-16787.89,-295853.57,DISPUTED
2024-09-12,ENERGY_AUSTRALIA,FINAL,374634.2,-39928.42,-539.88,334165.9,FINAL
2025-01-09,WIND_LAB_NS,FINAL,52998.89,1586.54,-3437.84,51147.59,FINAL
2025-02-06,GLENCORE,FINAL,169651.28,105143.87,38470.19,313265.34,FINAL
2024-03-07,DELTA_ELECTRICITY,PRELIMINARY,654128.93,-21944.31,3160.93,635345.55,PENDING
2024-01-18,CS_ENERGY,FINAL,3301986.32,-16179.56,-14164.25,3271642.51,FINAL
2024-01-25,ORIGIN,FINAL,-1554808.01,-37873.28,-8518.72,-1601200.01,FINAL
2025-11-06,ENGIE,FINAL,512176.7,33566.8,1223.7,546967.2,FINAL
2024-07-04,DELTA_ELECTRICITY,FINAL,643701.85,1697.42,20070.97,665470.24,FINAL
2024-04-25,STANWELL,FINAL,1179735.29,5760.3,15900.7,1201396.29,FINAL
2024-02-22,ACCIONA,PRELIMINARY,-521170.3,20003.83,-12619.98,-513786.45,PENDING
2024-01-25,SNOWY_HYDRO,REVISED,659463.09,3081.48,25047.11,687591.68,FINAL
2024-03-21,AGL_ENERGY,REVISED,-1003205.14,31515.93,-9166.52,-980855.73,FINAL
2024-05-23,ERM_POWER,FINAL,-136782.91,2701.41,1892.31,-132189.19,FINAL
2025-03-06,WIND_LAB_NS,FINAL,-217116.43,73828.4,15579.47,-127708.56,FINAL
2025-07-03,ENERGY_AUSTRALIA,REVISED,-289333.05,13116.63,11709.8,-264506.62,FINAL
2024-06-20,SNOWY_HYDRO,REVISED,174941.55,24313.64,-4482.69,194772.5,FINAL
2024-02-22,ENERGY_AUSTRALIA,FINAL,488783.8,7355.39,-15628.41,480510.78,PENDING
2023-11-16,ACCIONA,FINAL,-738522.15,16087.03,161.72,-722273.4,FINAL
2025-01-16,AGL_ENERGY,FINAL,5560716.64,77143.68,-35769.77,5602090.55,FINAL
2025-01-16,NEOEN,PRELIMINARY,1479654.09,16962.87,-11953.62,1484663.34,PENDING
2024-10-17,ENERGY_AUSTRALIA,FINAL,271241.82,17583.19,7239.4,296064.41,FINAL
2025-01-16,HYDRO_TASMANIA,FINAL,378248.29,-13643.01,21826.1,386431.38,FINAL
2025-01-30,ENERGY_AUSTRALIA,PRELIMINARY,300696.86,24777.84,-29117.79,296356.91,PENDING
2025-03-27,AGL_ENERGY,FINAL,320402.0,30564.17,19343.6,370309.77,FINAL
2024-05-30,AGL_ENERGY,REVISED,-668244.63,-4306.3,9923.38,-662627.55,FINAL
2024-08-08,DELTA_ELECTRICITY,REVISED,209097.99,93561.71,2228.7,304888.4,FINAL
2024-02-15,ENGIE,FINAL,1629522.54,2491.71,-23183.05,1608831.2,FINAL
2025-07-17,WIND_LAB_NS,REVISED,596798.67,14926.68,7748.4,619473.75,FINAL
2024-06-27,WIND_LAB_NS,FINAL,178838.74,23549.13,-6888.62,195499.25,FINAL
2024-06-06,CS_ENERGY,PRELIMINARY,-721872.47,14712.84,25671.94,-681487.69,PENDING
2025-08-07,ENGIE,FINAL,234202.9,153283.92,-8857.28,378629.54,FINAL
2024-10-10,ACCIONA,FINAL,23364.57,-22190.93,179.47,1353.11,FINAL
2025-01-02,AGL_ENERGY,FINAL,6638435.47,52105.84,-1172.89,6689368.42,FINAL
2024-01-11,ENGIE,REVISED,-329724.41,-3192.34,6552.94,-326363.81,FINAL
2024-09-12,ENERGY_AUSTRALIA,FINAL,340876.47,-5474.83,42696.19,378097.83,FINAL
2025-04-10,HYDRO_TASMANIA,FINAL,108550.56,82344.16,2845.08,193739.8,FINAL
2024-07-18,ACCIONA,PRELIMINARY,-3744831.03,-19845.41,-15956.08,-3780632.52,PENDING
2024-05-09,WIND_LAB_NS,FINAL,802285.9,31867.82,-10590.57,823563.15,FINAL
2025-05-22,DELTA_ELECTRICITY,PRELIMINARY,870585.58,5716.3,-7292.34,869009.54,PENDING
2024-06-13,WIND_LAB_NS,REVISED,190371.86,110187.99,-4266.4,296293.45,FINAL
2024-06-27,NEOEN,FINAL,-392676.64,24749.11,15152.24,-352775.29,FINAL
2024-04-04,HYDRO_TASMANIA,PRELIMINARY,1288260.84,11160.28,-4050.89,1295370.23,PENDING
2024-03-28,ACCIONA,REVISED,1529710.77,62892.42,1622.68,1594225.87,FINAL
2025-06-05,ENGIE,FINAL,92198.85,17916.89,28348.45,138464.19,FINAL
2024-09-12,WIND_LAB_NS,FINAL,1447216.08,15637.97,-4627.42,1458226.63,FINAL
2025-01-30,ORIGIN,FINAL,525775.09,-83286.35,26298.46,468787.2,FINAL
2024-11-14,ACCIONA,FINAL,122125.81,41786.86,2257.02,166169.69,FINAL
2024-06-27,HYDRO_TASMANIA,REVISED,424100.68,27058.47,150.92,451310.07,FINAL
2025-11-06,SNOWY_HYDRO,FINAL,531520.98,2622.52,289.08,534432.58,FINAL
2024-12-19,NEOEN,FINAL,381257.2,15708.16,-29641.65,367323.71,FINAL
2024-11-07,ERM_POWER,FINAL,1394146.03,40543.95,16527.68,1451217.66,PENDING
2024-07-18,SNOWY_HYDRO,REVISED,-94762.72,33388.11,-8865.46,-70240.07,FINAL
2025-07-03,GLENCORE,REVISED,934892.27,58030.03,7061.04,999983.34,FINAL
2023-12-21,SNOWY_HYDRO,REVISED,545766.46,26367.1,-2777.55,569356.01,FINAL
2025-08-21,HYDRO_TASMANIA,FINAL,-1642354.94,77937.11,3189.27,-1561228.56,FINAL
2024-07-04,GLENCORE,REVISED,-934213.45,4196.18,-8284.72,-938301.99,FINAL
2025-03-06,GLENCORE,PRELIMINARY,5275489.42,14745.78,-4121.16,5286114.04,PENDING
2025-08-21,WIND_LAB_NS,REVISED,4199383.18,3993.54,-10411.0,4192965.72,DISPUTED
2024-10-24,AGL_ENERGY,FINAL,-570776.19,-9196.64,-18496.85,-598469.68,FINAL
2024-12-26,ENGIE,FINAL,1699802.36,7647.79,-5408.1,1702042.05,FINAL
2025-08-14,CS_ENERGY,FINAL,4514018.72,149558.92,18172.82,4681750.46,FINAL
2023-12-28,ERM_POWER,FINAL,2000277.04,19335.49,8569.4,2028181.93,FINAL
2024-12-19,STANWELL,REVISED,-204531.17,3321.65,18725.48,-182484.04,FINAL
2024-03-28,ACCIONA,FINAL,224221.29,-5404.12,26906.36,245723.53,FINAL
2025-04-10,SNOWY_HYDRO,REVISED,141569.28,12312.92,4371.18,158253.38,FINAL
2025-04-17,AGL_ENERGY,FINAL,429491.03,9858.72,-12891.41,426458.34,FINAL
2024-09-19,HYDRO_TASMANIA,FINAL,-679934.43,92175.0,-19763.51,-607522.94,FINAL
2025-08-28,ENGIE,REVISED,-112544.69,25866.52,17454.81,-69223.36,PENDING
2025-02-20,ENERGY_AUSTRALIA,FINAL,-2769218.95,11983.67,5285.1,-2751950.18,FINAL
2025-10-02,GLENCORE,FINAL,2949237.68,4302.18,-216.55,2953323.31,FINAL
2024-10-10,ERM_POWER,PRELIMINARY,458832.95,8900.75,7557.18,475290.88,PENDING
2024-03-21,NEOEN,REVISED,212381.61,-16947.48,-12756.43,182677.7,FINAL
2025-11-06,WIND_LAB_NS,FINAL,1430849.48,7429.79,6383.98,1444663.25,FINAL
2024-12-12,WIND_LAB_NS,REVISED,975243.77,-10534.87,-12647.02,952061.88,FINAL
2024-11-21,ENERGY_AUSTRALIA,REVISED,-116529.54,41518.56,-16406.57,-91417.55,FINAL
2025-06-19,ENERGY_AUSTRALIA,REVISED,2104046.51,-6340.55,4101.05,2101807.01,FINAL
2025-10-09,SNOWY_HYDRO,PRELIMINARY,582235.33,-28391.64,5434.34,559278.03,PENDING
2024-06-27,CS_ENERGY,REVISED,-854709.82,84393.18,22583.0,-747733.64,FINAL
2024-10-17,ENGIE,FINAL,155387.83,-17407.78,1355.58,139335.63,FINAL
2023-11-16,NEOEN,FINAL,231146.65,-30954.31,-15613.89,184578.45,FINAL
2025-03-06,NEOEN,REVISED,224032.26,12972.45,-7333.76,229670.95,PENDING
2025-02-06,STANWELL,REVISED,-2269561.1,9017.25,3321.84,-2257222.01,PENDING
2024-10-17,GLENCORE,FINAL,890856.01,10532.48,-23475.62,877912.87,FINAL
2025-01-16,WIND_LAB_NS,FINAL,621131.87,47771.3,-24822.0,644081.17,DISPUTED
2025-05-29,WIND_LAB_NS,FINAL,1750594.75,38892.92,-3117.13,1786370.54,FINAL
2024-10-03,STANWELL,FINAL,-6567661.62,12326.09,-18640.24,-6573975.77,FINAL
2024-12-12,NEOEN,FINAL,63512.58,-28420.24,3608.36,38700.7,FINAL
2025-10-30,AGL_ENERGY,FINAL,-2203667.04,66793.14,-4045.95,-2140919.85,FINAL
2025-06-05,ERM_POWER,FINAL,350374.32,-4596.89,-8250.84,337526.59,FINAL
2025-08-21,ENGIE,FINAL,79453.95,-20633.89,-3947.15,54872.91,FINAL
2025-01-16,AGL_ENERGY,FINAL,264604.47,3945.25,14999.14,283548.86,FINAL
2024-11-21,SNOWY_HYDRO,FINAL,-892098.65,-15392.83,52240.76,-855250.72,FINAL
2025-01-09,ENGIE,FINAL,626565.68,5592.58,26081.78,658240.04,FINAL
2025-10-30,HYDRO_TASMANIA,PRELIMINARY,-926153.92,20430.86,-11636.77,-917359.83,PENDING
2025-04-03,STANWELL,FINAL,314785.49,3363.37,-8841.49,309307.37,FINAL
2025-07-03,ENGIE,REVISED,544501.0,61644.85,-13213.29,592932.56,PENDING
2024-05-02,WIND_LAB_NS,REVISED,1487410.1,16593.76,-21450.94,1482552.92,FINAL
2023-11-30,STANWELL,PRELIMINARY,819597.34,8582.77,2010.59,830190.7,PENDING
2024-08-15,STANWELL,FINAL,2633822.92,84276.96,20233.35,2738333.23,FINAL
2024-04-04,HYDRO_TASMANIA,FINAL,-3695208.97,9960.96,44345.54,-3640902.47,FINAL
2025-01-23,STANWELL,REVISED,-915072.94,9114.78,37855.8,-868102.36,FINAL
2025-02-27,ERM_POWER,FINAL,539093.55,27729.0,17742.39,584564.94,FINAL
2024-07-11,NEOEN,FINAL,-399023.7,28734.97,-5132.01,-375420.74,FINAL
2023-11-30,WIND_LAB_NS,PRELIMINARY,70796.97,81630.08,20000.96,172428.01,PENDING
2024-06-27,CS_ENERGY,REVISED,29157.61,13189.0,-18483.31,23863.3,PENDING
2025-03-06,WIND_LAB_NS,REVISED,-1207604.44,-12312.59,-6682.19,-1226599.22,FINAL
2025-04-10,STANWELL,FINAL,71620.3,-22264.7,-12821.53,36534.07,FINAL
2024-05-23,NEOEN,FINAL,408741.46,17093.73,-2241.75,423593.44,FINAL
2024-02-01,GLENCORE,REVISED,416495.29,-4845.66,10522.54,422172.17,FINAL
2024-11-07,ERM_POWER,PRELIMINARY,-447573.94,27930.65,11812.72,-407830.57,PENDING
2025-02-06,HYDRO_TASMANIA,PRELIMINARY,311547.53,35554.16,25537.32,372639.01,PENDING
2024-02-08,STANWELL,PRELIMINARY,96772.17,41648.95,6863.0,145284.12,PENDING
2025-01-30,ENGIE,FINAL,-580900.81,-12407.73,3555.63,-589752.91,FINAL
2024-03-07,STANWELL,PRELIMINARY,836820.76,39061.55,-16565.82,859316.49,PENDING
2025-03-27,ENERGY_AUSTRALIA,FINAL,-744948.87,-22722.83,-10860.21,-778531.91,FINAL
2025-08-07,ENERGY_AUSTRALIA,FINAL,797973.11,23884.05,-8305.91,813551.25,FINAL
2025-04-10,DELTA_ELECTRICITY,FINAL,-634977.02,259878.97,6306.16,-368791.89,FINAL
2025-04-24,ORIGIN,REVISED,-254551.17,6836.78,-8401.03,-256115.42,FINAL
2025-11-06,ORIGIN,PRELIMINARY,-165353.9,13037.93,-24335.58,-176651.55,PENDING
2024-01-25,CS_ENERGY,FINAL,-1255047.76,43641.51,-1873.18,-1213279.43,FINAL
2024-12-26,CS_ENERGY,FINAL,817333.18,12857.59,-2904.92,827285.85,FINAL
2024-08-08,ACCIONA,FINAL,-170830.65,16072.65,-4637.7,-159395.7,FINAL
2024-03-07,STANWELL,FINAL,978157.15,-7857.77,-3290.71,967008.67,FINAL
2024-04-18,CS_ENERGY,FINAL,-1075736.05,12344.49,-3452.56,-1066844.12,FINAL
2024-06-13,WIND_LAB_NS,FINAL,1393980.16,34083.87,-22903.46,1405160.57,FINAL
2025-09-18,CS_ENERGY,REVISED,1035194.81,-36057.33,26060.02,1025197.5,FINAL
2024-09-12,GLENCORE,REVISED,-1020411.62,44212.92,12969.85,-963228.85,PENDING
2024-10-17,STANWELL,FINAL,121298.67,48265.33,6159.98,175723.98,FINAL
2024-08-15,SNOWY_HYDRO,FINAL,-2632245.33,4674.91,7819.66,-2619750.76,FINAL
2025-05-15,ENGIE,PRELIMINARY,-220518.45,28135.65,162.69,-192220.11,PENDING
2025-03-06,DELTA_ELECTRICITY,PRELIMINARY,444254.25,17986.27,800.63,463041.15,PENDING
2025-01-09,ENGIE,FINAL,-2381191.42,101523.27,-2157.67,-2281825.82,FINAL
2025-04-03,CS_ENERGY,PRELIMINARY,2001130.25,106151.73,-4646.16,2102635.82,PENDING
2025-01-16,SNOWY_HYDRO,FINAL,535520.95,-6324.54,3169.8,532366.21,FINAL
2025-07-24,WIND_LAB_NS,FINAL,-1180825.04,-96039.82,-10539.86,-1287404.72,FINAL
2025-05-01,ENERGY_AUSTRALIA,FINAL,527968.27,-15111.7,-5413.71,507442.86,FINAL
2025-09-25,ORIGIN,FINAL,2935288.73,10327.46,-9142.79,2936473.4,FINAL
2025-07-10,STANWELL,PRELIMINARY,85678.45,103305.76,-1070.42,187913.79,PENDING
2025-09-18,ERM_POWER,REVISED,2491808.83,6692.7,-3693.85,2494807.68,FINAL
2024-07-04,ERM_POWER,FINAL,308253.79,4998.25,-10602.87,302649.17,FINAL
2025-06-05,ORIGIN,FINAL,1246314.13,-10825.81,-3217.16,1232271.16,FINAL
2024-09-05,ENGIE,FINAL,-1014825.73,42765.26,23823.39,-948237.08,FINAL
2024-04-04,ENERGY_AUSTRALIA,FINAL,94799.35,25701.9,-8351.36,112149.89,FINAL
2025-07-17,NEOEN,FINAL,703244.35,41827.47,-26884.88,718186.94,FINAL
2024-01-25,STANWELL,REVISED,9143369.19,-10226.74,-29306.72,9103835.73,PENDING
2025-10-02,ENERGY_AUSTRALIA,FINAL,509943.52,-3653.9,17100.5,523390.12,FINAL
2023-11-23,AGL_ENERGY,FINAL,934211.76,24585.63,12576.41,971373.8,FINAL
2025-08-07,DELTA_ELECTRICITY,PRELIMINARY,900823.19,12119.63,24407.51,937350.33,PENDING
2024-11-14,ORIGIN,FINAL,1413805.84,10474.34,4744.62,1429024.8,FINAL
2025-02-06,ERM_POWER,REVISED,-360860.55,23619.51,-14044.64,-351285.68,FINAL
2025-06-26,AGL_ENERGY,FINAL,859334.55,-3740.75,35641.12,891234.92,FINAL
2025-05-22,ERM_POWER,FINAL,-3702136.0,5379.82,12866.47,-3683889.71,FINAL
2024-12-12,STANWELL,FINAL,604270.17,-44877.49,10626.89,570019.57,FINAL
2024-08-15,SNOWY_HYDRO,FINAL,614754.86,3848.76,10732.11,629335.73,FINAL
2024-05-23,HYDRO_TASMANIA,FINAL,476531.93,-21537.97,125.14,455119.1,FINAL
2025-07-24,STANWELL,REVISED,671357.37,-80573.08,-17371.76,573412.53,FINAL
2024-05-09,SNOWY_HYDRO,FINAL,-1152141.06,26455.15,4256.01,-1121429.9,FINAL
2024-06-20,AGL_ENERGY,FINAL,925544.86,5821.89,30559.49,961926.24,FINAL
2025-07-10,SNOWY_HYDRO,PRELIMINARY,-1446075.76,20675.79,-442.27,-1425842.24,PENDING
2024-08-15,ORIGIN,FINAL,3512953.81,30022.78,698.13,3543674.72,FINAL
2023-11-30,DELTA_ELECTRICITY,FINAL,942416.25,37878.2,10982.25,991276.7,FINAL
2024-06-13,SNOWY_HYDRO,REVISED,510885.87,5054.55,4058.9,519999.32,FINAL
2024-03-07,SNOWY_HYDRO,FINAL,495432.54,14153.56,14711.53,524297.63,FINAL
2024-02-01,STANWELL,FINAL,4888427.85,20628.13,-18692.81,4890363.17,FINAL
2025-04-24,CS_ENERGY,FINAL,398434.49,12862.78,4115.19,415412.46,FINAL
2025-06-12,GLENCORE,FINAL,303978.93,33288.97,-25166.58,312101.32,FINAL
2024-01-18,ORIGIN,FINAL,1971689.12,54555.95,-9315.81,2016929.26,FINAL
2024-03-07,STANWELL,REVISED,-100756.88,11658.09,-3689.03,-92787.82,FINAL
2025-10-02,ACCIONA,PRELIMINARY,874884.72,-21079.28,8025.06,861830.5,PENDING
2025-08-28,STANWELL,FINAL,636571.4,-2933.01,5451.51,639089.9,FINAL
2024-08-15,ENGIE,FINAL,-3793792.91,4339.08,15374.31,-3774079.52,FINAL
2025-01-09,ORIGIN,REVISED,141648.06,14340.42,7899.3,163887.78,FINAL
2024-02-29,NEOEN,FINAL,513888.63,-54089.51,336.63,460135.75,DISPUTED
2024-11-14,SNOWY_HYDRO,PRELIMINARY,-251624.74,9272.21,-6748.79,-249101.32,PENDING
2025-09-11,NEOEN,PRELIMINARY,-167950.36,4488.46,-25010.01,-188471.91,PENDING
2025-08-14,NEOEN,REVISED,697768.74,7826.1,-435.64,705159.2,FINAL
2024-01-18,STANWELL,PRELIMINARY,344704.13,55302.31,9046.44,409052.88,PENDING
2025-05-08,ACCIONA,FINAL,1820963.81,8437.28,-8925.23,1820475.86,FINAL
2024-11-21,ENGIE,FINAL,-250313.68,17748.17,8090.14,-224475.37,FINAL
2024-05-23,HYDRO_TASMANIA,FINAL,7157764.02,5168.86,-16040.18,7146892.7,FINAL
2025-04-24,AGL_ENERGY,PRELIMINARY,272701.37,85585.12,16328.72,374615.21,PENDING
2025-09-25,WIND_LAB_NS,FINAL,70790.77,26854.18,-2470.54,95174.41,FINAL
2025-05-01,ENERGY_AUSTRALIA,FINAL,50476.42,12238.1,3906.81,66621.33,FINAL
2024-05-16,AGL_ENERGY,REVISED,-862114.83,20028.09,-348.99,-842435.73,FINAL
2024-10-24,SNOWY_HYDRO,FINAL,2498566.38,13116.99,5145.47,2516828.84,FINAL
2025-08-28,STANWELL,PRELIMINARY,-412325.97,28286.65,-9030.96,-393070.28,PENDING
2024-11-21,ENGIE,PRELIMINARY,3801482.28,33485.62,20656.59,3855624.49,PENDING
2025-06-26,ENGIE,REVISED,-214624.16,-58430.15,3013.14,-270041.17,FINAL
2024-04-18,ACCIONA,PRELIMINARY,152348.54,-11758.19,-17533.79,123056.56,PENDING
2025-08-14,ERM_POWER,REVISED,177520.81,46527.19,20023.54,244071.54,FINAL
2024-08-01,ERM_POWER,REVISED,134692.96,-63909.27,4809.1,75592.79,FINAL
2024-07-25,AGL_ENERGY,FINAL,3648549.83,85108.83,1310.21,3734968.87,FINAL
2024-05-30,AGL_ENERGY,FINAL,4645008.35,16657.97,32458.67,4694124.99,FINAL
2024-06-27,STANWELL,FINAL,384681.26,-137615.57,15880.11,262945.8,FINAL
2024-01-25,CS_ENERGY,REVISED,99713.76,11069.73,-17074.11,93709.38,FINAL
2024-10-17,ACCIONA,FINAL,3131098.02,7058.06,25605.81,3163761.89,FINAL
2025-03-27,STANWELL,FINAL,-1112642.74,32483.49,-2609.84,-1082769.09,FINAL
2024-09-26,NEOEN,PRELIMINARY,151396.28,36841.04,3131.53,191368.85,PENDING
2024-11-07,SNOWY_HYDRO,FINAL,7838687.13,47668.14,30483.6,7916838.87,FINAL
2025-05-29,DELTA_ELECTRICITY,FINAL,1613389.32,-53883.09,19265.82,1578772.05,PENDING
2023-12-14,ENERGY_AUSTRALIA,REVISED,-149539.58,15871.56,24118.44,-109549.58,FINAL
2025-09-25,WIND_LAB_NS,REVISED,-442970.06,6288.93,6836.41,-429844.72,FINAL
2024-06-13,AGL_ENERGY,FINAL,628411.35,6324.05,-15827.53,618907.87,FINAL
2025-01-16,ORIGIN,FINAL,655572.08,29174.55,-29013.36,655733.27,FINAL
2024-07-25,ACCIONA,FINAL,162639.06,68869.67,14693.67,246202.4,FINAL
2025-07-03,AGL_ENERGY,PRELIMINARY,321500.29,4580.59,2206.75,328287.63,PENDING
2024-09-12,STANWELL,PRELIMINARY,691020.2,105029.11,8984.51,805033.82,PENDING
2024-08-01,ENGIE,FINAL,347479.44,25199.03,-11958.11,360720.36,FINAL
2025-04-24,ACCIONA,FINAL,534091.67,5482.6,4558.51,544132.78,FINAL
2024-12-26,SNOWY_HYDRO,FINAL,352805.81,141335.83,14188.14,508329.78,FINAL
2024-10-31,SNOWY_HYDRO,PRELIMINARY,-1121620.71,8676.06,-32093.73,-1145038.38,PENDING
2024-06-20,ACCIONA,REVISED,1140230.01,5174.4,-24749.62,1120654.79,PENDING
2024-01-25,CS_ENERGY,REVISED,264037.43,34980.98,-526.32,298492.09,FINAL
2024-05-30,AGL_ENERGY,FINAL,-739341.49,91200.35,-41574.96,-689716.1,FINAL
2025-04-03,ENGIE,FINAL,178151.41,19230.64,15286.19,212668.24,FINAL
2024-10-24,ENERGY_AUSTRALIA,FINAL,161031.6,-110457.11,9749.16,60323.65,FINAL
2025-02-20,ENGIE,FINAL,2349931.98,34833.36,-2583.7,2382181.64,FINAL
2025-10-09,STANWELL,FINAL,503101.09,-22963.97,20682.36,500819.48,FINAL
2023-12-14,ENERGY_AUSTRALIA,REVISED,-317229.52,10204.36,9456.76,-297568.4,FINAL
2025-09-11,ERM_POWER,FINAL,-303106.45,6259.95,-11503.79,-308350.29,FINAL
2024-01-25,DELTA_ELECTRICITY,REVISED,168942.3,3948.54,9743.5,182634.34,FINAL
2024-02-15,ACCIONA,FINAL,162209.72,19214.59,5392.18,186816.49,FINAL
2024-11-14,NEOEN,FINAL,-50151.78,3306.55,-23290.05,-70135.28,FINAL
2024-05-23,ENGIE,PRELIMINARY,957006.56,7594.5,-33120.37,931480.69,PENDING
2025-10-02,CS_ENERGY,FINAL,553838.46,6663.73,-5936.66,554565.53,FINAL
2024-11-21,ORIGIN,REVISED,1074698.02,5458.85,-8303.52,1071853.35,FINAL
2025-11-06,WIND_LAB_NS,FINAL,285332.01,12633.07,-36204.33,261760.75,FINAL
2024-03-21,ENERGY_AUSTRALIA,FINAL,755487.24,-117983.29,16671.91,654175.86,FINAL
2025-03-13,GLENCORE,REVISED,-592838.91,-3223.11,-26040.05,-622102.07,FINAL
2024-06-13,ERM_POWER,PRELIMINARY,649246.32,-13808.2,1301.24,636739.36,PENDING
