event_id,event_type,region,subregion,affected_customers,start_time,end_time,duration_minutes,cause_category,cause_description,resolution_description,saidi_minutes,saifi_count
80fd901b-5db0-4834-8ff5-0ccac342eb85,unplanned,QLD,Sunshine Coast,185,2025-09-09T21:22:40,2025-09-09T22:36:40,74,equipment_failure,Transformer failed due to insulation breakdown after 28 years of service. Post-incident analysis confirmed moisture ingress through degraded bushing seal.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.000232,0.000197
a1a1bcfc-d454-424e-abd2-4b844a3ba7f3,unplanned,SA,Adelaide CBD,184,2025-03-02T13:55:04,2025-03-02T16:53:04,178,equipment_failure,SCADA communication loss to remote switching station delayed fault isolation by 42 minutes.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,0.000464,0.000196
9a03aeac-9b77-4ac7-bd2e-f31f4c7f6865,unplanned,WA,Perth CBD,105,2025-02-16T21:11:33,2025-02-16T22:05:33,54,weather,Heatwave caused thermal overloading on three 11kV feeders serving Melbourne outer suburb load pocket.,Fault located using TDR and cable sectionalisation. Failed joint excavated and replaced with factory-made joint kit. Pressure test passed.,9.7e-05,0.000104
7126ca69-f19f-4951-a92a-4b79a382f4dd,emergency,VIC,Wodonga,646,2024-10-13T02:58:12,2024-10-13T07:05:12,247,equipment_failure,Fuse failure on 11kV overhead spur — overloaded following load transfer from adjacent feeder under planned outage conditions.,Damaged conductors reconductored over two-day planned outage window. Hot-line clamp used to restore partial supply ahead of full conductor replacement.,0.002804,0.00061
1299c532-60e4-4190-b974-73f82e3be7b4,unplanned,NSW,Sydney CBD,522,2025-02-24T17:43:00,2025-02-24T18:59:00,76,weather,Salt spray deposited on insulator strings during northerly wind event — surface tracking caused fault on 66kV line.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.000537,0.000494
cf0ea451-5068-4435-b200-08f1a52ad3f5,unplanned,SA,Mount Gambier,175,2024-05-21T06:33:10,2024-05-21T07:31:10,58,third_party,High-load transport escort failed to contact network operations for clearance confirmation — HV conductor contacted by oversized load.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.000164,0.000195
923aa19d-fe46-492c-9a82-6f4f64c4f664,unplanned,VIC,Mornington Peninsula,118,2024-02-25T08:41:34,2024-02-25T11:41:34,180,equipment_failure,Circuit breaker mal-operated during routine switching sequence. Root cause: mechanical latch fatigue on main trip mechanism.,Damaged conductors reconductored over two-day planned outage window. Hot-line clamp used to restore partial supply ahead of full conductor replacement.,0.000346,0.000136
cff74b08-ff85-439a-bdd9-a14944121cd6,unplanned,VIC,Sunbury,1597,2025-04-03T13:42:43,2025-04-03T15:13:43,91,equipment_failure,Protection relay mis-trip caused by CT secondary open circuit during maintenance access. Maintenance management process review initiated.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,0.002182,0.001299
0b8cb696-8da8-457d-8628-519f3cf3361d,planned,QLD,Bundaberg,328,2023-10-17T17:26:49,2023-10-17T17:56:49,30,equipment_failure,Fuse failure on 11kV overhead spur — overloaded following load transfer from adjacent feeder under planned outage conditions.,Manual switching restored supply from alternative source. Defective equipment isolated and locked out pending engineering assessment.,0.000182,0.000311
cd724a30-6dcf-4c7f-a023-7d73f6643600,emergency,NSW,Wollongong,355,2025-11-01T06:32:52,2025-11-01T11:58:52,326,weather,Ice accretion on conductors near Mount Buller feeder — progressive galloping led to phase-to-phase contact.,Protection settings reviewed and corrected following investigation. Coordination test conducted prior to re-energisation.,0.00188,0.000312
28e09f22-f336-466b-bfe6-33d7b461946c,emergency,SA,Port Pirie,86,2023-03-29T16:08:18,2023-03-29T19:12:18,184,weather,Salt spray deposited on insulator strings during northerly wind event — surface tracking caused fault on 66kV line.,Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,0.000273,9.4e-05
a7d61083-228a-458b-88fe-4e422f2a0325,unplanned,NSW,Sydney CBD,2210,2024-03-30T10:59:56,2024-03-30T12:07:56,68,equipment_failure,Protection relay mis-trip caused by CT secondary open circuit during maintenance access. Maintenance management process review initiated.,Protection settings reviewed and corrected following investigation. Coordination test conducted prior to re-energisation.,0.002776,0.001813
6602d7ad-14ad-4cd1-984c-490d63a11780,unplanned,SA,Renmark,251,2024-12-08T16:47:30,2024-12-08T20:26:30,219,weather,Lightning strike on unshielded 22kV overhead line caused conductor burndown at dead-end structure.,Supply restored via generator bridge while cable fault repaired. Generator demobilised following successful cable repair and testing.,0.000811,0.000276
08fdebd4-549a-4f9e-91bf-5c59a8b0390b,unplanned,NSW,Wollongong,529,2025-08-30T06:09:39,2025-08-30T06:36:39,27,vegetation,Palm frond in high-wind conditions bridged gap between conductors on uninsulated overhead line in residential precinct.,Emergency crew mobilised overnight. Damaged poles replaced using hydraulic digger-derrick. Supply restored by 06:15 following morning.,0.000265,0.000474
67d715b0-4c59-46b6-a9c0-98e60de017b8,planned,NSW,Sydney CBD,537,2024-10-06T20:42:39,2024-10-06T21:12:39,30,third_party,"Excavation contractor struck 11kV underground cable while trenching for gas main — DBYD lodgement confirmed, incorrect as-built drawings contributed to misalignment.",Fault located using TDR and cable sectionalisation. Failed joint excavated and replaced with factory-made joint kit. Pressure test passed.,0.00027,0.000452
d5834753-0f48-4e1f-a539-abcd82fae85e,emergency,QLD,Cairns,102,2023-10-11T20:44:36,2023-10-12T02:05:36,321,third_party,Vehicle strike on pole — B-double truck misjudged clearance on narrow rural road. Pole fractured at base; conductor fell to road surface.,Manual switching restored supply from alternative source. Defective equipment isolated and locked out pending engineering assessment.,0.000457,8.8e-05
d7350264-d87e-4d7e-84e9-ce3b9d9a27b8,emergency,SA,Mount Gambier,95,2023-06-21T19:16:01,2023-06-21T21:22:01,126,weather,Severe thunderstorm with gusts exceeding 110 km/h brought down three 132kV towers across a 1.4 km section of transmission corridor.,Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.000202,8.1e-05
18068234-a221-455a-a828-dab073b54da0,unplanned,WA,Broome,214,2024-07-11T21:09:08,2024-07-12T01:03:08,234,weather,Cyclone-force winds in North Queensland caused widespread pole damage across 37 km of rural distribution network.,Protection settings reviewed and corrected following investigation. Coordination test conducted prior to re-energisation.,0.000901,0.000255
608cbe9e-5de0-463c-b282-c47bd6850dd6,unplanned,QLD,Sunshine Coast,455,2023-10-27T01:36:45,2023-10-27T03:37:45,121,equipment_failure,Protection relay mis-trip caused by CT secondary open circuit during maintenance access. Maintenance management process review initiated.,Protection settings reviewed and corrected following investigation. Coordination test conducted prior to re-energisation.,0.001073,0.000367
e855ee32-e3b2-467c-b73e-b5714b47ff62,emergency,SA,Renmark,528,2023-07-26T22:22:55,2023-07-27T02:55:55,273,third_party,Vandalism at remote switching station — padlock cut and isolator operated without authorisation. Network access policy breach referred to police.,Damaged conductors reconductored over two-day planned outage window. Hot-line clamp used to restore partial supply ahead of full conductor replacement.,0.002643,0.000532
15166cb3-5099-4805-bfa5-142b50e43bf1,planned,WA,Broome,92,2024-01-02T13:14:23,2024-01-02T14:46:23,92,equipment_failure,Switchgear flashover triggered by contaminated busbar surface. Atmospheric salt pollution elevated following coastal storm event.,Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.000164,9.8e-05
722b637b-32e1-4a02-924c-13d04f4bc3e7,unplanned,NSW,Parramatta,3408,2025-04-17T21:54:29,2025-04-17T22:29:29,35,weather,Dust storm reduced visibility and deposited abrasive particulates in open-type switchgear — accelerated wear on contacts identified.,Fault located using TDR and cable sectionalisation. Failed joint excavated and replaced with factory-made joint kit. Pressure test passed.,0.002099,0.003958
fa2b6951-f0da-4a30-84a1-65fcb9c1aaed,unplanned,QLD,Sunshine Coast,47,2025-04-01T20:44:12,2025-04-01T22:42:12,118,weather,Flooding inundated ground-mounted switchgear at zone substation. 600 mm above design flood level recorded.,Fault located using TDR and cable sectionalisation. Failed joint excavated and replaced with factory-made joint kit. Pressure test passed.,0.000101,4.7e-05
d0a1704a-193b-495d-9c03-947f6f95cece,unplanned,VIC,Mornington Peninsula,872,2023-07-21T22:33:29,2023-07-21T23:29:29,56,third_party,Planned civil works by local council exposed and damaged cable duct bank — as-built records not provided to council prior to works.,Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,0.000653,0.000966
5c8ca861-269b-4160-bf3d-5881db0771f1,unplanned,NSW,Tamworth,259,2024-01-24T11:25:50,2024-01-24T15:00:50,215,equipment_failure,Pole-mounted recloser lockout — auto-reclose function disabled in error after firmware update. Crew deployed for manual restoration.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.000832,0.000269
1198a39a-8001-4bc9-ba77-2069bc53cd0e,planned,QLD,Townsville,244,2023-06-05T23:54:43,2023-06-06T01:50:43,116,equipment_failure,Underground cable fault detected at 2.3 km from substation. TDR testing localised fault to road crossing duct section.,Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.000558,0.000249
89c6e810-9749-4aea-b320-80a4a3c4c7a4,unplanned,WA,Broome,503,2025-11-29T06:37:49,2025-11-29T07:06:49,29,third_party,Planned civil works by local council exposed and damaged cable duct bank — as-built records not provided to council prior to works.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.000226,0.000412
7cb919ef-def9-4f16-8fe3-ce070aad38c3,unplanned,QLD,Townsville,838,2023-05-10T13:48:39,2023-05-10T14:22:39,34,equipment_failure,Circuit breaker mal-operated during routine switching sequence. Root cause: mechanical latch fatigue on main trip mechanism.,Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.000503,0.000957
cac81caa-b274-41ad-aed1-92e3affb2d36,unplanned,VIC,Sunbury,386,2025-11-24T13:33:36,2025-11-24T13:55:36,22,weather,Salt spray deposited on insulator strings during northerly wind event — surface tracking caused fault on 66kV line.,Circuit manually reconfigured from redundant path. Failed component removed and sent for post-incident investigation to OEM.,0.000117,0.000421
96abfe0e-dbc8-4229-b853-0481c77ef7af,unplanned,VIC,Sunbury,1143,2025-05-08T16:30:27,2025-05-08T18:10:27,100,equipment_failure,Pole-mounted recloser lockout — auto-reclose function disabled in error after firmware update. Crew deployed for manual restoration.,Temporary bypass cable installed to restore supply while permanent joint repair scheduled. Excavation permit obtained; repair completed within 5 business days.,0.001977,0.001364
374ee7ad-9987-4b6d-8d7d-ec18d5d05fbc,planned,NSW,Newcastle,1699,2024-05-19T11:39:24,2024-05-19T13:36:24,117,equipment_failure,Transformer failed due to insulation breakdown after 28 years of service. Post-incident analysis confirmed moisture ingress through degraded bushing seal.,Manual switching restored supply from alternative source. Defective equipment isolated and locked out pending engineering assessment.,0.003508,0.001854
aaa7207f-6739-4ba0-9a3a-f412190bf5c8,unplanned,SA,Whyalla,700,2024-01-12T23:51:13,2024-01-13T00:45:13,54,weather,Flooding inundated ground-mounted switchgear at zone substation. 600 mm above design flood level recorded.,Replacement transformer installed from strategic spare. Network restored within 8 hours of fault. Post-energisation monitoring in place for 72 hours.,0.000607,0.000766
